name,lon,lat,extId
BUCKNELL (United Kingdom),-2.94722,52.354722,007041820
BUCKENHAM (United Kingdom),1.469997,52.59806,007072900
MAGDEBURG-BUCKAU (Germany),11.630001,52.109164,008024124
BUCHS SG (Switzerland),9.478613,47.168333,008509404
LONG BUCKBY (United Kingdom),-1.084997,52.291393,007010670
GUNDELSDORF (Germany),11.301391,50.280003,008022034
ADELSDORF(MITTELFR) (Germany),10.686943,49.475001,008022493
MELSDORF (Germany),10.030829,54.31278,008098662
BERTHELSDORF(ERZGEB) (Germany),13.363607,50.875556,008046272
BERTHELSDORF(ERZGEBIRGE) ORT (Germany),13.380282,50.867781,008046236
FRELSDORF (Germany),8.901388,53.501386,008058580
KATZELSDORF (Austria),16.266664,47.792778,008103271
SIEGELSDORF (Germany),10.875554,49.506391,008022486
DIELSDORF (Switzerland),8.459443,47.482497,008503315
WEIGELSDORF (Austria),16.412775,47.951941,008103196
EDINGEN (Belgium),4.047222,50.697219,008883311
BURLADINGEN (Germany),9.113057,48.289998,008047016
BUEDINGEN(OBERHESS) (Germany),9.102504,50.288893,008011228
BUEDINGEN(WESTERW) (Germany),7.895837,50.624721,008019626
BAD LAASPHE-FEUDINGEN (Germany),8.329441,50.940836,008008319
ECHTERDINGEN (Germany),9.169168,48.69222,008029724
HEDINGEN (Switzerland),8.445833,47.298892,008502223
"BASEL, BHFEINGANG GUNDELDINGEN (Switzerland)",7.587498,47.545556,008500146
UEDINGEN (Germany),6.481393,50.728052,008088420
EMMENDINGEN (Germany),7.847502,48.119446,008014331
BASEL SBB (Switzerland),7.58944,47.547498,008500010
BECS FOEPALYAUDVAR (Austria),16.375829,48.185004,008101003
BARCELONA CITY (Spain),2.185278,41.38444,007199998
BARCELONA-SANTS (Spain),2.140556,41.379442,007171801
BASEL BAD BF (Germany),7.607778,47.56722,008014431
BAMBERG (Germany),10.899448,49.900829,008022090
BADEN-BADEN (Germany),8.190836,48.790275,008014277
BAD HERSFELD (Germany),9.716108,50.869722,008005648
BALEN (Belgium),5.164725,51.168892,008832045
BAYONNE (France),-1.469996,43.496941,008767300
Brande (Denmark),9.129445,55.944448,008600291
Randers (Denmark),10.021948,56.461669,008600040
Lunderskov (Denmark),9.303332,55.479723,008600086
BANDEIRA (Spain),-8.304441,42.746108,007131311
BAAR LINDENPARK (Switzerland),8.516947,47.182779,008515993
BERLIN ALEXANDERPLATZ (S) (Germany),13.411115,52.52167,008085754
BERLIN BRANDENBURGER TOR (Germany),13.381945,52.516393,008003057
BERLIN BUNDESPLATZ (Germany),13.329726,52.477497,008033460
BERLIN SUEDENDE (Germany),13.353889,52.448336,008035416
DENDERLEEUW (Belgium),4.071664,50.891665,008895802
BRENO (Italy),8.938307,45.944155,008301005
BRENNERO BRENNER (Italy),11.505276,47.001943,008302001
BRENK (Germany),7.168888,50.432496,008042210
BRENNA-ALZATE (Italy),9.182778,45.753889,008301452
BRENTFORD (United Kingdom),-0.307502,51.485555,007055520
BRENETS LES (Switzerland),6.707499,47.067222,008504392
BRENTWOOD (United Kingdom),0.302226,51.610829,007068720
BRENZIKOFEN (Switzerland),7.610834,46.818329,008508254
BRETTEN-DUERRENBUECH. (Germany),8.648054,49.023886,008014102
BREMEN HBF (Germany),8.813887,53.083613,008013751
BURG-MENZIKEN (Switzerland),8.189443,47.240831,008502169
BURG(DITHM) (Germany),9.249999,54.008054,008001504
BURG(DILLKR) NORD (Germany),8.307777,50.699997,008011663
BURG(MAGDEBURG) (Germany),11.840277,52.27444,008024008
BURG STARGARD(MECKL) (Germany),13.303334,53.499723,008028125
BURG-U. NIEDER GEMUENDEN (Germany),9.047499,50.691107,008005610
BURG(FEHMARN) (Germany),11.188891,54.443609,008001662
BREMEN-BURG (Germany),8.704722,53.160282,008013769
BURGDORF(CH) (Switzerland),7.621666,47.060831,008508005
BURGDORF (Germany),10.002774,52.448615,008013637
BURGAU(SCHWAB) (Germany),10.426948,48.424719,008002102
BURGAS (Bulgaria),27.467358,42.515435,005283020
BURGAS RAZPREDELITELNA (Bulgaria),27.457857,42.499408,005283019
BURG STARGARD(MECKL) (Germany),13.303334,53.499723,008028125
BURGDORF(CH) (Switzerland),7.621666,47.060831,008508005
BURGDORF (Germany),10.002774,52.448615,008013637
BURGTHANN (Germany),11.309446,49.3425,008022344
BURGHEIM (Germany),11.026942,48.701111,008002050
BURGSINN (Germany),9.656114,50.15028,008022598
BURGISTEIN (Switzerland),7.521113,46.789447,008507072
BURGBERNHEIM (Germany),10.320282,49.454443,008022517
BURGBERNHEIM-WILDBAD (Germany),10.312218,49.443332,008022708
BURGHEIM (Germany),11.026942,48.701111,008002050
BAD SOBERNHEIM (Germany),7.649721,49.782774,008025269
KLEIN WINTERNHEIM-OBER OLM (Germany),8.207223,49.939725,008019270
BERGHEIM B.SALZBURG (Austria),13.02083,47.839441,008162066
BURGBROHL (Germany),7.283887,50.457774,008042206
BERGHEIM B.SALZBURG SCHLACHTHOF (Austria),13.012497,47.846111,008162067
BERLIN JUNGFERNHEIDE (S) (Germany),13.299442,52.530282,008072196
BERLIN JUNGFERNHEIDE (Germany),13.299442,52.530282,008003064
BURGDORF(CH) (Switzerland),7.621666,47.060831,008508005
BURGDORF (Germany),10.002774,52.448615,008013637
BURGDORF BUCHMATT (Switzerland),7.608335,47.065281,008508083
BURGDORF STEINHOF (Switzerland),7.617774,47.052498,008508081
LEOBENDORF-BURG KREUZENSTEIN (Austria),16.302504,48.364168,008102651
FRIEDRICHSDORF-BURGH (Germany),8.677224,50.257782,008011375
BURGESS HILL (United Kingdom),-0.126387,50.951389,007054830
BITBURG-ERDORF (Germany),6.570836,49.998614,008025160
HAMBURG-BERGEDORF (Germany),10.20611,53.489718,008001063
HAMBURG-OHLSDORF (Germany),10.031944,53.620835,008001126
BORGELN (Germany),8.031943,51.598334,008010069
BUERGELN (Germany),8.817222,50.853614,008005385
BELL-LLOCH DE URGEL (Spain),0.781666,41.63167,007178402
TORGELOW (Germany),14.008888,53.634723,008028442
GILCHING-ARGELSRIED (Germany),11.299719,48.105557,008020338
NAPOLI MERGELLINA (Italy),14.218337,40.831387,008309105
NYIRGELSE (Hungary),21.987777,47.750834,005515396
VARGELAS (Portugal),-7.315555,41.143331,009411148
ABERGELE + PENSARN (United Kingdom),-3.579998,53.291947,007024480
HALBERSTADT-SPIEGELSBERGE (Germany),11.048336,51.882501,008024444
BURGHAUSEN (Germany),12.828056,48.174163,008020045
BURGHOLZHAUSEN V D H (Germany),8.677224,50.257782,008011375
HILDBURGHAUSEN (Germany),10.717776,50.424999,008016220
BURGWALD-ERNSTHAUSEN (Germany),8.731663,50.979166,008005313
BURGHAUN(HUENFELD) (Germany),9.728054,50.700554,008005644
BURGHALDEN (Switzerland),8.692776,47.208614,008503287
BERGHAUSEN(BADEN) (Germany),8.530278,49.005836,008014106
BERGHAUSEN AM STADION (Germany),8.536112,49.002501,008040623
BERGHAUSEN PFINZBRUECKE (Germany),8.52083,49.006393,008040662
BERGHAUSEN(PFALZ) (Germany),8.40611,49.295558,008019094
BURGKUNSTADT (Germany),11.242782,50.137776,008022020
HAINBURG HAINSTADT (Germany),8.938055,50.07806,008011366
SELIGENSTADT(B WUERZBURG) (Germany),10.1025,49.854166,008022477
BLEIBURG STADT (Austria),14.794168,46.590282,008103826
BURGKIRCHEN (Germany),12.727782,48.166945,008020041
BRANDENBURG ALTSTADT (Germany),12.53028,52.411669,008024290
BURGKEMNITZ (Germany),12.407226,51.688891,008023146
BURGSTAEDT (Germany),12.812775,50.915837,008006525
MAGDEBURG-NEUSTADT (Germany),11.641669,52.148887,008024002
HAMBURG STADTHAUSBRUECKE (Germany),9.984723,53.549443,008001050
HAMBURG-LANGENFELDE (Germany),9.930833,53.579718,008001289
BURGHAUN(HUENFELD) (Germany),9.728054,50.700554,008005644
LENGENFELD(VOGTL) (Germany),12.373337,50.57306,008059006
HAMBURG-BAHRENFELD (Germany),9.910832,53.559996,008001103
NEUBURG-ROHRENFELD (Germany),11.259726,48.721112,008002046
OBERNBURG-ELSENFELD (Germany),9.154165,49.840835,008022629
LINGENFELD (Germany),8.349442,49.2525,008019096
WIESENFELD(B COBURG) (Germany),10.911664,50.301667,008022816
LANGENFELD(RHLD) (Germany),6.938333,51.102777,008008118
BIEL/BIENNE BOEZINGENFELD/CHAMP (Switzerland),7.294719,47.158337,008518771
BURGSTAEDT (Germany),12.812775,50.915837,008006525
BURGSTALL(MURR) (Germany),9.369996,48.92861,008029596
BURGSINN (Germany),9.656114,50.15028,008022598
STEINFURT-BURGSTEINFURT (Germany),7.329445,52.147503,008021143
BURGDORF(CH) (Switzerland),7.621666,47.060831,008508005
BURGDORF (Germany),10.002774,52.448615,008013637
BURGTHANN (Germany),11.309446,49.3425,008022344
BURGHEIM (Germany),11.026942,48.701111,008002050
BURGAS (Bulgaria),27.467358,42.515435,005283020
BURGISTEIN (Switzerland),7.521113,46.789447,008507072
BURG STARGARD(MECKL) (Germany),13.303334,53.499723,008028125
STARGARD SZCZECINSKI (Poland),15.031115,53.339446,005100220
GRZEDZICE STARGARDZKIE (Poland),14.972496,53.358332,005100231
BURGAS (Bulgaria),27.467358,42.515435,005283020
VARGARDA STATION (Sweden),12.810276,58.031114,007404579
BURGAS RAZPREDELITELNA (Bulgaria),27.457857,42.499408,005283019
BURGSTAEDT (Germany),12.812775,50.915837,008006525
BURGKUNSTADT (Germany),11.242782,50.137776,008022020
BURGSTALL(MURR) (Germany),9.369996,48.92861,008029596
BURG(DITHM) (Germany),9.249999,54.008054,008001504
HAMBURG BURGWEDEL (Germany),9.908612,53.647497,008040406
GROSSBURGWEDEL (Germany),9.858614,52.506946,008013692
BURGWEILER (Germany),9.343891,47.92278,008029193
BURGAS RAZPREDELITELNA (Bulgaria),27.457857,42.499408,005283019
BURGWALD-ERNSTHAUSEN (Germany),8.731663,50.979166,008005313
REGENSBURG-BURGWEINTING (Germany),12.146665,48.990554,008085234
BURG-U. NIEDER GEMUENDEN (Germany),9.047499,50.691107,008005610
BURLOV STATION (Sweden),13.079718,55.640558,007400544
GOTEMBURGO C (Sweden),11.973335,57.708886,007401318
BURGDORF(CH) (Switzerland),7.621666,47.060831,008508005
BURLADINGEN (Germany),9.113057,48.289998,008047016
BURLA (Russia),79.085864,54.406447,002083740
VLISSINGEN SOUBURG (Netherlands),3.595559,51.464718,008400653
AARBURG-OFTRINGEN (Switzerland),7.908053,47.320556,008502000
HEDINGEN (Switzerland),8.445833,47.298892,008502223
BURLEY PARK (United Kingdom),-1.57472,53.805833,007085000
DUEDINGEN (Switzerland),7.189725,46.851113,008504101
TRASADINGEN (Germany),8.436664,47.665275,008014488
UNADINGEN (Germany),8.397777,47.881115,008014397
"BASEL, BHFEINGANG GUNDELDINGEN (Switzerland)",7.587498,47.545556,008500146
BURSCOUGH BRIDGE (United Kingdom),-2.840276,53.602218,007022790
BURSCOUGH JUNCTION (United Kingdom),-2.838613,53.595,007022800
LISTERSCHEID (Germany),7.849444,51.108053,008008342
BURST (Belgium),3.922218,50.906947,008895455
HAMBURG-OTHMARSCHEN (Germany),9.885833,53.559169,008001104
BERLIN KOELLNISCHE HEIDE (Germany),13.467774,52.469721,008033467
BURSUCENI (Romania),26.448898,47.675963,005354130
BURSZTYNOWO (Poland),19.069447,53.40139,005102094
"BREITSCHEIDT(ALTENKIRCHEN, WW) (Germany)",7.661389,50.748332,008019531
REMSCHEID HBF (Germany),7.2,51.177225,008008453
BUERSTADT (Germany),8.459164,49.644996,008011254
LUTHERSTADT WITTENBERG HBF (Germany),12.662223,51.867777,008023141
SCHIFFERSTADT (Germany),8.365002,49.392777,008019089
FILDERSTADT (Germany),9.217782,48.67639,008064619
WOERRSTADT (Germany),8.114724,49.84639,008019273
HALBERSTADT (Germany),11.073335,51.899446,008024154
WEITERSTADT (Germany),8.57944,49.909719,008011238
OBERURSEL-STIERSTADT (Germany),8.584725,50.185553,008018927
MUENNERSTADT (Germany),10.188608,50.249997,008022461
SCHWOERSTADT (Germany),7.870281,47.591114,008014464
BUTTSTAEDT (Germany),11.418332,51.12694,008016670
BUTTRIO (Italy),13.32889,46.012779,008303029
BUTTAFAVA (Italy),9.300833,45.621388,008301482
BUTTES (Switzerland),6.553334,46.888337,008504288
BUTTENHEIM (Germany),11.013611,49.799718,008022130
BUTTAPIETRA (Italy),10.987776,45.338893,008305301
Buttogno (Switzerland),8.444997,46.136111,008505586
SCHUEBELBACH-BUTTIKON (Switzerland),8.938613,47.176666,008503222
BUTIHA (Russia),106.414474,50.676571,002093651
BUTZBACH (Germany),8.66944,50.431112,008011407
BUTZBACH (Germany),8.66944,50.431112,008011407
OSTHEIM(B BUTZBACH) (Germany),8.675274,50.40667,008011403
SCHUTZBACH (Germany),7.903891,50.758607,008045601
SCHUEBELBACH-BUTTIKON (Switzerland),8.938613,47.176666,008503222
ETZBACH (Germany),7.688609,50.781385,008019784
BEERFELDEN HETZBACH (Germany),8.992782,49.594998,008011415
UNTERRETZBACH (Austria),16.008053,48.764997,008102669
THANN-MATZBACH (Germany),12.047496,48.266392,008020061
RETZBACH-ZELLINGEN (Germany),9.814171,49.905279,008022544
MOEMBRIS-STROETZBACH (Germany),9.156107,50.079445,008020887
BUETZOW (Germany),11.998055,53.837223,008027021
MILTZOW (Germany),13.201109,54.199165,008028438
LUETZOW (Germany),11.180558,53.65583,008058184
LIETZOW(RUEGEN) (Germany),13.509996,54.480833,008028495
BEREZOW (Poland),20.836393,51.023887,005104826
BOCZOW (Poland),14.94889,52.326946,005102597
BOGACZOW (Poland),15.268052,51.844171,005102788
BZOWIEC (Poland),20.316107,54.019444,005100929
BRZOZOWICA (Poland),22.607502,51.953615,005104086
BUDZISZOWICE (Poland),17.533334,50.522775,005105673
BUXTEHUDE (Germany),9.688331,53.470553,008001188
BUXTED (United Kingdom),0.133058,50.988335,007053240
BUXTON (United Kingdom),-1.911663,53.2575,007029460
BUXIERES LES VILLIERS (France),5.036108,48.10722,008721522
BILINA-CHUDERICE (Czech Republic),13.787223,50.571946,005454799
CALAU(NL) (Germany),13.979718,51.738053,008004215
CALAIS (France),1.854034,50.947524,008724851
CALATAYUD (Spain),-1.638607,41.346667,007170600
CALAF (Spain),1.514997,41.730282,007178503
CALAN (Romania),22.988582,45.729313,005323997
CALAFELL (Spain),1.575,41.189724,007171601
CALAHORRA (Spain),-1.957778,42.310553,007181108
CALAFAT (Romania),22.92528,43.993613,005315172
CALASPARRA (Spain),-1.680002,38.269165,007161009
CALAIS FRETHUN (France),1.811111,50.902497,008728107
CALBE(SAALE) OST (Germany),11.810558,51.920552,008024134
CALBE(SAALE) STADT (Germany),11.77639,51.913891,008091948
CALBE(SAALE) WEST (Germany),11.758888,51.905558,008024226
CALBERLAH (Germany),10.624998,52.427499,008013019
SACHSENDORF(CALBE) (Germany),11.865554,51.869997,008024135
CALAIS (France),1.854034,50.947524,008724851
CALW (Germany),8.741947,48.71472,008029224
CALDE (Italy),8.662779,45.945557,008301117
CALATAYUD (Spain),-1.638607,41.346667,007170600
CALAF (Spain),1.514997,41.730282,007178503
CALW (Germany),8.741947,48.71472,008029224
CALW-HIRSAU (Germany),8.73667,48.734164,008029472
CALAIS (France),1.854034,50.947524,008724851
CALDE (Italy),8.662779,45.945557,008301117
CALATAYUD (Spain),-1.638607,41.346667,007170600
CALCIO (Italy),9.84139,45.532782,008301712
CALUSO (Italy),7.902219,45.302775,008300158
CALAF (Spain),1.514997,41.730282,007178503
CALUSCO (Italy),9.47028,45.684169,008301503
CALAN (Romania),22.988582,45.729313,005323997
CASTROP-RAUXEL HBF (Germany),7.303888,51.573614,008010036
CASTROP-RAUXEL SUED (Germany),7.31028,51.550278,008010066
CASTROP-RAUXEL-MERKLINDE (Germany),7.324447,51.528056,008010168
CASTRONNO (Italy),8.810274,45.745278,008301208
CASTRO MARIM (Portugal),-7.484445,37.197219,009473502
CASTRO-POFI-VALLECOR (Italy),13.410557,41.533058,008308663
CASTELLBELL Y VILAR-MONISTROL (Spain),1.868615,41.628335,007178605
CASTRICUM (Netherlands),4.659442,52.545554,008400151
CASTRES (France),2.24111,43.605279,008761546
CASTRISCH (Switzerland),9.233054,46.778615,008509170
CELLE (Germany),10.062498,52.62083,008013632
CELLE (Italy),8.542503,44.342502,008304530
CELLE BULGHERIA-ROCC (Italy),15.394441,40.103054,008311716
LA CELLE ST CLOUD (France),2.138057,48.842781,008738243
GUERARD LA CELLE SUR MORIN (France),2.954718,48.811112,008711626
GENDRON-CELLES (Belgium),4.964446,50.21111,008863834
PONT-i  -CELLES (Belgium),4.355274,50.513615,008871365
CELLDOEMOELK (Hungary),17.15194,47.261389,005502170
CELLA (APT.-CGD.) (Spain),-1.244439,40.455279,007167107
COURCELLES-MOTTE (Belgium),4.400274,50.461945,008871225
CHAM(CH) (Switzerland),8.457501,47.178329,008502203
CHAM(CH) ALPENBLICK (Switzerland),8.471389,47.182221,008515995
CHAM(OBERPF) (Germany),12.656947,49.221946,008026249
CHAMPIGNY (France),2.496943,48.817224,008775817
CHAMBLY (France),2.240274,49.163336,008727672
CHAMPAGNE-ARDENNE (France),3.993332,49.21444,008717192
CHAMBESY (Switzerland),6.147498,46.242219,008501020
CHAMBY (Switzerland),6.913891,46.449169,008501376
CHAMARANDE (France),2.215832,48.514441,008754515
CHAMELET (France),4.50694,45.981667,008772182
CHEMNITZ HBF (Germany),12.93083,50.839725,008006377
CHEMNITZ SUED (Germany),12.926947,50.823608,008006558
CHEMNITZ MITTE (Germany),12.912501,50.826664,008006627
CHEMNITZ-HARTHAU (Germany),12.924169,50.776945,008042903
CHEMNITZ-SIEGMAR (Germany),12.842502,50.815553,008006630
CHEMNITZ-SCHOENAU (Germany),12.876391,50.818052,008006629
CHEMNITZ ALT CHEMNITZ CENTER (Germany),12.918056,50.796388,008042997
CHEMNITZ-ALTCHEMNITZ (Germany),12.926111,50.790833,008042941
CHEMNITZ ANNENSTRASSE (Germany),12.923054,50.828615,008022279
CHEMNITZ ERDMANNSDORFER STRASSE (Germany),12.911944,50.811113,008042999
KAPELLERFELD (Austria),16.494999,48.316948,008102866
ZELLERNDORF (Austria),15.96806,48.695555,008102665
ZELLERMOOS (Austria),12.778885,47.295836,008102177
ZELLERTHAL (Germany),12.865281,49.175004,008049301
ZELL AM ZILLER (Austria),11.881393,47.231392,008182213
TULLNERFELD (Austria),15.996664,48.295275,008101295
RAINFELD-KLEINZELL (Austria),15.70722,48.050552,008101312
GUNTRAMSDORF-THALLERN (Austria),16.297497,48.051946,008103114
ULMERFELD-HAUSMENING (Austria),14.815553,48.075003,008101431
CLAUSNITZ (Germany),13.498607,50.755829,008046276
SOLINGEN HBF (Germany),7.00417,51.160829,008008182
BOEBLINGEN (Germany),9.004171,48.68778,008029383
TUTTLINGEN (Germany),8.798615,47.980553,008029429
LINGEN(EMS) (Germany),7.321669,52.519998,008021075
WAIBLINGEN (Germany),9.299997,48.826115,008029515
KREUZLINGEN (Switzerland),9.169168,47.652501,008506131
DENZLINGEN (Germany),7.881391,48.068612,008014335
OBERESSLINGEN (Germany),9.327225,48.730002,008029056
ESSLINGEN-ZELL (Germany),9.359443,48.724447,008029057
SOLINGEN MITTE (Germany),7.088615,51.165836,008061108
CLOPPENBURG (Germany),8.055836,52.843888,008021251
HAMBURG-POPPENBUETTEL (Germany),10.094167,53.652225,008001113
PAPENBURG(EMS) (Germany),7.38667,53.089725,008021086
NEU-ISENBURG-ZEPPELINHEIM (Germany),8.605275,50.036386,008011091
DEN HAAG YPENBURG (Netherlands),4.393334,52.055004,008400379
ROTENBURG-LISPENHAUSEN (Germany),9.766663,50.990277,008005607
GOTHENBURG C (Sweden),11.973335,57.708886,007401318
OFFENBURG (Germany),7.946671,48.476389,008014309
OLDENBURG(OLDB) (Germany),8.222775,53.144443,008021207
ASCHAFFENBURG HBF (Germany),9.143612,49.980554,008022610
COBURG (Germany),10.9575,50.263058,008022804
COBURG NORD (Germany),10.964718,50.27167,008085073
COBURG-NEUSES (Germany),10.951387,50.278052,008022814
COBURG-CREIDLITZ (Germany),10.98222,50.227218,008022806
EBERSDORF(B COBURG) (Germany),11.064723,50.224171,008022812
NEUSTADT(B COBURG) (Germany),11.121391,50.332779,008022824
RODACH(B COBURG) BAD (Germany),10.778336,50.336941,008022821
WIESENFELD(B COBURG) (Germany),10.911664,50.301667,008022816
COBLENCE (Germany),7.588334,50.350829,008019023
EL COBUJON (APT.) (Spain),-6.953335,37.51639,007142018
COCHEM(MOSEL) (Germany),7.166668,50.153057,008025107
COCHEM(MOSEL) KD (Germany),7.167504,50.146666,008079942
COCHEREN (VILLAGE) (France),6.856387,49.144998,008740685
COCIU (Romania),24.233039,47.202231,005343416
COCULLO (Italy),13.77667,42.040275,008308534
COCCAGLIO (Italy),9.977775,45.560558,008301540
LOCHEM (Netherlands),6.426388,52.165553,008400399
COCQUIO-TREVISAGO (Italy),8.930792,45.696583,008301744
COCENTAINA (APD.) (Spain),-0.451662,38.755832,007169010
CHEMILLE (France),-0.731946,47.217774,008748424
COESFELD-LETTE (Germany),7.186948,51.892497,008021117
COESFELD(WESTF) (Germany),7.16389,51.939448,008021119
COELN (Germany),6.967224,50.941393,008002775
ENZESFELD-LINDABRUNN (Austria),16.187496,47.921386,008101328
BAD HERSFELD (Germany),9.716108,50.869722,008005648
COELBE (Germany),8.787504,50.848058,008005319
EISFELD (Germany),10.904724,50.417781,008016225
ANSFELDEN (Austria),14.261108,48.209167,008101603
MALSFELD (Germany),9.534723,51.0975,008005407
GAISFELD (Austria),15.198053,47.021108,008113448
COLDAU (Romania),24.126886,47.18001,005341078
COLLOMBEY (Switzerland),6.948608,46.271111,008501422
COLOMBIER (Switzerland),6.84889,46.967775,008504209
COL-DE-SOUD (Switzerland),7.069719,46.304721,008501497
COLOGNE (Germany),6.967224,50.941393,008002775
COL-DE-BRETAYE (Switzerland),7.073333,46.321945,008501499
COLLOMBEY-MURAZ (Switzerland),6.94583,46.270275,008501462
"COLOMBIER NE, LES CHEZARDS (Switzerland)",6.863893,46.960835,008530712
COLOMBIER NE ALLEES LITTORAIL (Switzerland),6.86944,46.968053,008530711
COLOMBIER NE LITTORAIL (Switzerland),6.865556,46.965833,008504325
COSWIG(ANH) (Germany),12.457503,51.888056,008023747
COSWIG(B DRESDEN) (Germany),13.579447,51.122778,008006226
COSSONAY-PENTHALAZ (Switzerland),6.523607,46.606112,008501115
COSTESTI (Romania),24.872199,44.663678,005312728
COSENZA (Italy),16.26056,39.318053,008311910
COSSATO (Italy),8.175833,45.564163,008300973
COSCHEN (Germany),14.718056,52.019721,008004032
